DATA,CADERNO,PAGINA,NOME,PUBLICACAO,TEXTO,LISTANEGRITO
01-02-2023,1,74,OUTROS,11,"ESTADO DO CEARÁ – PREFEITURA MUNICIPAL DE CRATEÚS – EXTRATO DE PROCESSO ADESÃO A ATA DE REGISTRO DE PREÇOS N° 001/2023-SEDUC – Adesão a Ata de Registro de Preços da Secretaria da Educação do município de Crateús-CE, inscrito no CNPJ/MF Nº: 07.982.036/0001-67, nos termos da Lei 8.666/93 em consonância com a Lei 10.520/02 decreto federal Nº 7.892 de 23 de Janeiro de 2013 alterado pelo decreto Nº 9.488 de 30 de Agosto de 2018, e suas alterações posteriores e demais normas em vigor, conforme especificado abaixo: Pregão Eletrônico Nº 010/2022 - Ata de Registros de Preços n°: Nº 53/2022. ÓRGÃO GERENCIADOR: Gabinete do Prefeito com Interveniência da Secretaria Municipal do Transporte do Município de Montalvânia - MG. ÓRGÃO PARTICIPANTE (CARONA): Secretaria da Educação do Município de Crateús-CE. OBJETO: Contratação de pessoa jurídica, com qualificação técnica, pautada na prestação de serviços como intermediária no gerenciamento da manutenção preventiva e corretiva da frota de veículos, objetivando controle de manutenção preventiva e corretiva, da frota de veículos da Secretaria da Educação Município de Crateús. FORNECEDOR REGISTRADOS: NEO CONSULTORIA E ADMINISTRAÇÃO DE BENEFÍCIOS EIRELI, CNPJ: 25.165.749/0001-10. VALOR GLOBAL DOS ITENS: R$ 2.000.000,00 (Dois Milhões de Reais). VIGÊNCIA DA ATA N° 53/2022: 29/09/2022 à 29/09/2023. Crateús-CE, 31 de Janeiro de 2023.","['ESTADO DO CEARÁ – PREFEITURA MUNICIPAL DE CRATEÚS – EXTRATO DE PROCESSO ADESÃO A ATA DE REGISTRO DE PREÇOS N° 001/2023-SEDUC', 'ÓRGÃO GERENCIADOR:', 'ÓRGÃO PARTICIPANTE (CARONA):', 'OBJETO:', 'FORNECEDOR REGISTRADOS:', 'NEO CONSULTORIA E ADMINISTRAÇÃO DE BENEFÍCIOS EIRELI, ', ' ', 'VALOR GLOBAL DOS ITENS:', 'R$ 2.000.000,00 ', ' VIGÊNCIA DA ATA N° 53/2022:', 'Crateús-CE, 31 de Janeiro de 2023.']"
01-02-2023,1,74,OUTROS,12,"ESTADO DO CEARÁ – PREFEITURA MUNICIPAL DE CRATEÚS – EXTRATO DE PROCESSO ADESÃO A ATA DE REGISTRO DE PREÇOS N° 002/2023-SEDUC – Adesão a Ata de Registro de Preços da Secretaria da Educação do Município de Crateús-CE, inscrito no CNPJ/MF Nº: 07.982.036/0001-67, nos termos da Lei 8.666/93 em consonância com a Lei 10.520/02 Decreto Federal Nº 7.892 de 23 de Janeiro de 2013, alterado pelo decreto Nº 9.488 de 30 de Agosto de 2018, e suas alterações posteriores e demais normas em vigor, conforme especificado abaixo: Pregão Eletrônico Nº 011/2022 - Ata de Registros de Preços: Nº 54/2022. ÓRGÃO GERENCIADOR: Gabinete do Prefeito com Interveniência da Secretaria Municipal do Transporte do Município de Montalvânia - MG. ÓRGÃO PARTICIPANTE (CARONA): Secretaria da educação do município de Crateús-CE. OBJETO: Contratação de serviços de terceiros, pessoa jurídica, com habilidade no ramo de operação financeira, pautando na prestação de serviços como intermediária no gerenciamento do abastecimento da frota de veículos da Secretaria da Educação, objetivando o controle de gastos públicos decorrentes, do fornecimento de combustível (álcool, gasolina comum, óleo diesel comum e óleo diesel especial) preço a vista praticada na bomba de postos devidamente credenciados. FORNECEDOR REGISTRADOS: NEO CONSULTORIA E ADMINISTRAÇÃO DE BENEFÍCIOS EIRELI, CNPJ: 25.165.749/0001-10. VALOR GLOBAL DOS ITENS: R$ 2.500.000,00 (Dois Milhões e Quinhentos Mil Reais). VIGÊNCIA DA ATA N° 54/2022: 30/09/2022 à 30/09/2023. Crateús-CE, 31 de Janeiro de 2023.","['ESTADO DO CEARÁ – PREFEITURA MUNICIPAL DE CRATEÚS – EXTRATO DE PROCESSO ADESÃO A ATA DE REGISTRO DE PREÇOS N° 002/2023-SEDUC – ', 'ÓRGÃO GERENCIADOR:', 'ÓRGÃO PARTICIPANTE (CARONA):', 'OBJETO:', 'FORNECEDOR REGISTRADOS:', 'NEO CONSULTORIA E ADMINISTRAÇÃO DE BENEFÍCIOS EIRELI, ', ' ', 'VALOR GLOBAL DOS ITENS: R$ 2.500.000,00 ', ' VIGÊNCIA DA ATA N° 54/2022: ', 'Crateús-CE, 31 de Janeiro de 2023.']"
01-02-2023,1,74,OUTROS,13,"Estado do Ceará - Prefeitura Municipal de Solonópole - Aviso de Licitação - Pregão Eletrônico Nº 2023.01.30.01-PE. A Pregoeira da Prefeitura Municipal de Solonópole – Ceará, torna público, para conhecimento dos interessados, que no próximo dia 15 de Fevereiro de 2023, às 14:00h (Quatorze Horas), por meio do sítio “www.licitacoes-e.com.br”, estará realizando licitação na modalidade Pregão Eletrônico, modo de disputa Aberto e Fechado, critério de julgamento Menor Preço por Lote, tombado sob o nº  2023.01.30.01-PE, com fins a contratação de empresa para implantação e licenciamento de sistema computacional customizável, baseado em plataforma web de gestão de pessoas para o controle de frequência, documentos e comunicação do funcionário, com suporte operacional “In Loco” de interesse da Secretaria de Saúde do Município de Solonópole-Ce, conforme especificações contidas no Projeto Básico/Termo de Referência anexo ao edital, o qual encontra-se na íntegra na Sede da Comissão, situada a Rua Dr. Queiroz Lima, nº 330, Centro – Solonópole/CE - CEP: 63.620-000 ou pelo site http://municipios.tce.ce.gov.br/licitacoes. Maiores informações no endereço citado ou e-mail: licita.solonopole@gmail.com ou fone: (88) 3518.1387, no horário de 07h30min às 11h30min. À Pregoeira.","['Estado do Ceará - Prefeitura Municipal de Solonópole - Aviso de Licitação - Pregão Eletrônico Nº 2023.01.30.01-PE', 'À Pregoeira.']"
01-02-2023,1,74,OUTROS,14,"Estado do Ceará - Prefeitura Municipal de Ocara – Aviso de Republicação - Pregão Eletrônico nº. 2301.01.23-PE. Objeto: aquisição de gêneros alimentícios destinados a merenda escolar para atender as necessidades da Secretaria de Educação do Municipio de Ocara/CE. Credenciamento e recebimento das propostas escritas: até dia 13 de Fevereiro de 2023, às 10:00hs. Local: www.bllcompras.org.br Informações: fone (85) 3322-1088, de segunda a sexta das 08:00 às 12:00hs ou através do site: www.tce.ce.gov.br. Ocara – CE, 31 de Janeiro de 2023. Regiane Severiano da Silva – Pregoeira.Estado do Ceará – Prefeitura Municipal de Independência – Extrato Trimestral ARP Nº 021/2022 - Pregão Eletrônico N° SS-PE013/22-SRP. Objeto: O Registro de preços visando a futura e eventual aquisição de equipamentos de informática, para atender as necessidades dos PSF’S, Hospital e Secretaria da Saúde do Município de Independência/ce. Empresa (s) Vencedora (s) Fornecedor:1) Volga Comercial de Equipamentos LTDA,CNPJ: 42580139000100, vencedor dos itens/lotes: (1) valor Global R$ 350.680,00 (trezentos e cinquenta mil, seiscentos e oitenta reais); Fornecedor:2) Microtecnica Informatica LTDA, CNPJ: 01.590.728/0009-30, vencedor dos itens/lotes: (2 e 5) valor global R$155.853,00 (cento e cinquenta e cinco mil, oitocentos e cinquenta e tres reais); fornecedor:3)Minas Soluçoes em Impressao LTDA, CNPJ: 39.619.837/0002-30, vencedor dos itens/lotes: (3) valor global: R$ 48.708,00 (quarenta e oito mil, setecentos e oito reais); Fornecedor:4) R M Barros Serviços, CNPJ: 29.492.635/0001-35, vencedor dos itens/lotes: (4) valor global: R$17.500,00( dezessete mil e quinhentos); Fornecedor 5) Comercial Soares NS LTDA, CNPJ: 13.485.158/0001-40, vencedor dos itens/lotes: (6)  Valor Global: R$ 21.140,00 (vinte e um, cento e quarenta reais); Fornecedor 6) Vetorscan Soluções Corporativas e Importação EIRELI-ME, CNPJ: 11.113.866/0001-25, vencedor dos itens/lotes: (7)  valor global R$ 9.100,00 ( nove mil e cem reais), fornecedor 7) Antonio Flavio Silva Nascimento, CNPJ: 19.831.793/0001-19, vencedor dos itens/lotes: (8) valor global: R$ 69.592,00( sessenta e nove mil, quinhentos e noventa e dois reais). Data da Homologação: 21/102022 Data da ARP: 24/10/2022 Prazo: 12 (doze) meses. Independência/CE, 31 de janeiro de 2023. - Secretaria de Saúde.","['Estado do Ceará - Prefeitura Municipal de Ocara – Aviso de Republicação - Pregão Eletrônico nº. 2301.01.23-PE. ', ' Ocara – CE, 31 de Janeiro de 2023. Regiane Severiano da Silva – Pregoeira.', 'Estado do Ceará – Prefeitura Municipal de Independência – Extrato Trimestral ARP Nº 021/2022 - Pregão Eletrônico N° SS-PE013/22-SRP. ', 'Independência/CE, 31 de janeiro de 2023. - Secretaria de Saúde.']"
01-02-2023,1,75,OUTROS,15,"Estado do Ceará – Prefeitura Municipal de Independência – Extrato Trimestral ARP Nº 003/2022 - Pregão Eletrônico N° SS-PE006/22-SRP. Objeto: Registro de preços visando a futura e eventual aquisição de material de consumo (material de limpeza, higiene, utensílios, copa e cozinha, e descartáveis), para atender as necessidades da Secretaria de Saúde do Município de Independência/Ce. Assina. empresa (S) vencedora (S): 1) MAX Jefferson Assunção da Silva – ME inscrita no CNPJ: 02.347.734/0001-77 itens/lotes:(01,16,19,20,30,32,43,52,55,59,62,64,67,73,78,79,80 e 81), no valor global de R$ 33.384,59 (trinta e três mil trezentos e oitenta e quatro reais e cinquenta e nove centavos)2) Malurel Distribuidora de Medicamentos EIRELI- EPP, inscrita no CNPJ: 11.773.173/0001-69 itens/lotes: (74) Valor Global: R$ 4.185,30 (quatro mil cento e oitenta e cinco reais e trinta centavos). 3) Aurimar Barbosa Fernandes, inscrita no CNPJ: 05.135.166/0001-39, Itens/Lotes: (11,12,18,34,47 e 75), no valor global de R$ 24.907,52 (vinte e quatro mil novecentos e sete reais e cinquenta e dois centavos). 4) ALG Rio Comercio de Produtos LTDA-EPP, inscrita no CNPJ: 05.763.509/0001- itens/lotes:(40,41,77), no valor global de R$ 14.160,00 (quatorze mil cento e sessenta reais). 5) Auricelio Barbosa Prado – ME, inscrita no CNPJ: 86.706.520/0001-30 itens/lotes: (35,39,56 e 65), no valor global de R$ 3.380,22 (três mil trezentos e oitenta reais e vinte e dois centavos). 6) Comercial Kayo LTDA, inscrita no CNPJ: 35.206.677/0001-65,itens/lotes: (3,10,21,22,27,31,49,53,70,71 e 76), no valor global de R$ 48.679,41 (quarenta e oito mil seiscentos e setenta e nove reais e quarenta e um centavos). 7) Expresso Distribuidora EIRELI, inscrita no CNPJ:25.179.741/0001-02 itens/lotes: (05,07,09,24,33,42,44,45,46,48,50 e 54), no valor global de R$ 19.004,40 (dezenove mil e quatro reais e quarenta centavos). 8) Nature Max Industria e Comercio de Produtos Naturais e Cosmeticos EIREL, inscrita no CNPJ:37.627.260/0001-00 Itens/Lotes: (02,06,08,13,14,15,17,23 e 37), no valor global de R$ 101.374,02 (cento e um mil trezentos e setenta e quatro reais e dois centavos).9) R N Distribuidora de Alimentos LTDA, inscrita no CNPJ: 12.622.231/0001-16 itens/lotes: (28,29,36,57,58,60 e 61), no valor global de R$ 53.071,13 (cinquenta e três mil, setenta e um reais e treze centavos). 10) Prohospital Comercio Holanda LTDA, inscrita no CNPJ: 09.485.574/0001-71 itens/lotes: (25,26 e 38), no valor global de R$ 7.786,00 (sete mil setecentos e oitenta e seis reais). Data da Homologação: 11/04/2022 Data da ARP: 20/04/2022 Prazo: 12 (doze) meses. Independência/CE, 31 de janeiro de 2023. Secretaria de Saúde.","['Estado do Ceará – Prefeitura Municipal de Independência – Extrato Trimestral ARP Nº 003/2022 - Pregão Eletrônico N° SS-PE006/22-SRP. ', 'Independência/CE, 31 de janeiro de 2023. Secretaria de Saúde.']"
01-02-2023,1,75,OUTROS,16,"Estado do Ceará - Prefeitura Municipal de Boa Viagem - Extrato da(s) Ata(S) de Registro de Preços - Pregão Eletrônico Nº 2022.11.30.001. A Secretaria de Saúde do Município de Boa Viagem/CE, tornam público o(s) Extrato(s) da(s) Ata de Registro de Preços n° 2022.11.30.001 - 01, 2022.11.30.001 - 02, 2022.11.30.001 - 03, 2022.11.30.001 - 04 e 2022.11.30.001 - 05, resultante(s) do Pregão Eletrônico nº 2022.11.30.001. Objeto é o Registro de Preços para futuras e eventuais aquisições de materiais odontológicos e afins para atender as necessidades da atenção básica, junto a Secretaria de Saúde do Município de Boa Viagem/CE. da vigência: 12 (doze) meses. Data da Assinatura: 18 de Janeiro de 2023. Empresa(s) Registrada(s): Maxxi Distribuidora de Medicamentos Hospitalares LTDA valor de R$ 16.488,00 (dezesseis mil e quatrocentos e oitenta e oito reais), EMIGE Materiais Odontologicos LTDA valor de R$ 97.503,98 (noventa e sete mil e quinhentos e três reais e noventa e oito centavos), MSB Comercio e Representações LTDA (EPP) valor de R$ 44.578,16 (quarenta e quatro mil e quinhentos e setenta e oito reais e dezesseis centavos), J&G Pharma Distribuidora de Medicamentos LTDA (EPP) valor de R$ 421.262,10 (quatrocentos e vinte e um mil e duzentos e sessenta e dois reais e dez centavos) e Distrimedica Comercio de Produtos Medicos e Odontologicos LTDA valor de R$ 19.016,00 (dezenove mil e dezesseis reais). A(s) Ata(s)s com os preços e demais informações encontra-se disponibilizada para consulta na Prefeitura Municipal de Boa Viagem/CE no Setor de Licitações. Boa Viagem/CE, 18 de Janeiro de 2023. Kenia Sumayra da Páscoa Queiroz - Ordenador(a) de Despesas da Secretaria de Saúde.","['Estado do Ceará - Prefeitura Municipal de Boa Viagem - Extrato da(s) Ata(S) de Registro de Preços - Pregão Eletrônico Nº 2022.11.30.001.', 'Boa Viagem/CE, 18 de Janeiro de 2023. Kenia Sumayra da Páscoa Queiroz - Ordenador(a) de Despesas da Secretaria de Saúde.']"
01-02-2023,1,75,OUTROS,17,"Estado do Ceará – Prefeitura Municipal de Fortim. Pelo presente Aviso e em cumprimento a Lei nº 10.520/02, Decreto Federal n° 10.024/2019 e 8.666/93 e suas alterações, a Pregoeira Oficial da Prefeitura de Fortim - CE, Comunica aos interessados que realizará Pregão Eletrônico nº 3001.01/2023 – PMF/PE, para a contratação de empresa para a prestação de serviços de assistência técnica, mediante procedimentos de manutenção mensal preventiva e corretiva dos computadores das diversas Secretarias do Município de Fortim – CE. Sendo o Cadastramento das Propostas a partir do dia 01/02/2023, até o dia 17 de fevereiro de 2023 às 08h00 horas (Horário de Brasília), no site www.bbmnetlicitacoes.com.br. Abertura das Propostas no dia 17 de fevereiro de 2023 às 08h30 horas (Horário de Brasília) e a fase da Disputa de Lances no dia 17 de fevereiro de 2023 às 09h00 horas (Horário de Brasília). O referido edital poderá ser adquirido no endereço da Prefeitura Municipal de Fortim, a Vila da Paz, nº 40 – Centro – Fortim/CE – CEP 62.815-000, no horário de expediente ao público e no Portal de Licitações BBMNET – licitações públicas - site www.bbmnetlicitacoes.com.br, para verificação de informação e alterações supervenientes. Maria Vanessa Lourenço Menezes – Pregoeira.","['Estado do Ceará – Prefeitura Municipal de Fortim', ' Maria Vanessa Lourenço Menezes – Pregoeira.']"
01-02-2023,1,75,OUTROS,18,"ESTADO DO CEARÁ – CONSÓRCIO PÚBLICO DE SAÚDE DA IBIAPABA – AVISO DE LICITAÇÃO - TOMADA DE PREÇOS Nº 01.001/2023-TP. A Comissão Permanente de Licitação do Consórcio Público de Saúde da Ibiapaba,  localizado na Rua Capitão Pedro, 540, sala 05, Centro, Ibiapina-CE, torna público que se encontra à disposição dos interessados o EDITAL DA TOMADA DE PREÇOS Nº 01.001/2023-TP, cujo objeto é a CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS TÉCNICOS PROFISSIONAIS DE SEGURANÇA DO TRABALHO E BRIGADA DE INCÊNDIO PARA IMPLANTAÇÃO DO SESMT- SERVIÇOS ESPECIALIZADOS EM ENGENHARIA DE SEGURANÇA E EM MEDICINA DO TRABALHO E RENOVAÇÃO DOS DOCUMENTOS OBRIGATÓRIOS E TREINAMENTOS SEGUNDO AS NORMAS ORIENTADORAS DO MINISTÉRIO DO TRABALHO E EMPREGO JUNTO AS UNIDADES DE RESPONSABILIDADE DO CONSÓRCIO PÚBLICO DE SAÚDE DA IBIAPABA-CPSI, que se realizará no dia 17 de Fevereiro de 2023, às 14:00hs. Referido Edital poderá ser adquirido no endereço acima, a partir da data desta publicação, no horário de 08:00 às 12:00hs expediente ao público ou pelo portal do TCE-CE: http://www.tce.ce.gov.br/licitacoes. Ibiapina/CE, 01 de Fevereiro de 2023. Anna Eugênia Freire Lima – Presidente da Comissão de Licitação.","['ESTADO DO CEARÁ – CONSÓRCIO PÚBLICO DE SAÚDE DA IBIAPABA – AVISO DE LICITAÇÃO - TOMADA DE PREÇOS Nº 01.001/2023-TP. ', 'EDITAL DA TOMADA DE PREÇOS Nº 01.001/2023-TP', 'CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS TÉCNICOS PROFISSIONAIS DE SEGURANÇA DO TRABALHO E BRIGADA DE INCÊNDIO PARA IMPLANTAÇÃO DO SESMT- SERVIÇOS ESPECIALIZADOS EM ENGENHARIA DE SEGURANÇA E EM MEDICINA DO TRABALHO E RENOVAÇÃO DOS DOCUMENTOS OBRIGATÓRIOS E TREINAMENTOS SEGUNDO AS NORMAS ORIENTADORAS DO MINISTÉRIO DO TRABALHO E EMPREGO JUNTO AS UNIDADES DE RESPONSABILIDADE DO CONSÓRCIO PÚBLICO DE SAÚDE DA IBIAPABA-CPSI']"
01-02-2023,1,75,OUTROS,19,"ESTADO DO CEARÁ – PREFEITURA MUNICIPAL DE PARAMOTI – AVISO DE LICITAÇÃO. A Comissão de Licitação deste Município torna público que no dia 16 de Fevereiro de 2023, às 10:00hs, estará abrindo licitação na modalidade TOMADA DE PREÇOS Nº 003/2023/SMI-TP, cujo objeto é a CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA CONSTRUÇÃO E INSTALAÇÃO DE POÇOS TUBULARES COM REDE DE ENERGIA CONFORME PROJETO EM ANEXO, PARTE INTEGRANTE DO PROCESSO EM DIVERSAS LOCALIDADES NO MUNICÍPIO DE PARAMOTI-CE. O Edital estará disponível nos dias úteis após esta publicação, no horário de atendimento ao público de 07:00 às 12:00h e das 14:00 às 17:00h e pelos sites https://licitacoes.tce.ce.gov.br/ e https://www.paramoti.ce.gov.br/licitacao.php#. Informações pelo fone: (85) 3320-1338 / 99415-8615, ou no endereço à Rua 04, s/n, Prefeito Araci Santos, Paramoti, Ceará, CEP 62.736-00. Paramoti/CE, 31 de Janeiro de 2023. José Hallyson Sousa Rocha – Presidente da CPL.","['ESTADO DO CEARÁ – PREFEITURA MUNICIPAL DE PARAMOTI – AVISO DE LICITAÇÃO', 'CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA CONSTRUÇÃO E INSTALAÇÃO DE POÇOS TUBULARES COM REDE DE ENERGIA CONFORME PROJETO EM ANEXO, PARTE INTEGRANTE DO PROCESSO EM DIVERSAS LOCALIDADES NO MUNICÍPIO DE PARAMOTI-CE.']"
01-02-2023,1,75,OUTROS,20,"Estado do Ceará – Prefeitura Municipal de  São Gonçalo do Amarante - Tomada de Preços Nº 002.2023 – TP. A Comissão Permanente de Licitação do Município de São Gonçalo do Amarante/CE, torna público, para conhecimento dos interessados, que no próximo dia 23 de Fevereiro de 2023, às 10h00min (dez horas), estará realizando licitação, na modalidade Tomada de Preços Nº 002.2023 – TP, critério de julgamento Menor Preço Global, cujo objeto é a contratação de empresa para prestação de serviços de locação, implantação e suporte permanente à utilização de sistema de gestão previdenciária integrado, para atendimento das necessidades do Instituto de Previdência dos Servidores Públicos Municipais do São Gonçalo do Amarante-IPSGA. A cópia do edital e seus anexos encontra-se a disposição dos interessados no seguinte endereço: Rua Ivete Alcântara, 120, São Gonçalo do Amarante/CE, sempre de segunda-feira à sexta-feira, das 08h00min às 12h00min, ou ainda pelos sítios eletrônicos: www.tce.ce.gov.br e www.saogoncalodoamarante.ce.gov.br. São Gonçalo do Amarante/CE, 31 de Janeiro de 2023. Anderson Augusto da Silva Rocha – Presidente.","['Estado do Ceará – Prefeitura Municipal de  São Gonçalo do Amarante - Tomada de Preços Nº 002.2023 – TP.', 'São Gonçalo do Amarante/CE, 31 de Janeiro de 2023. Anderson Augusto da Silva Rocha – Presidente.']"
01-02-2023,1,76,OUTROS,21,"A PREFEITURA MUNICIPAL DE TABULEIRO DO NORTE, por intermédio da Secretaria de Educação Básica, torna público o EDITAL DE CHAMADA PÚBLICA Nº 001/2023 – SEMEB, para aquisição de gêneros alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural, destinado ao atendimento do Programa Nacional de Alimentação Escolar/PNAE, de responsabilidade da Secretaria de Educação Básica do Município de Tabuleiro do Norte/CE, e comunica que estará recebendo os documentos para credenciamento até as 09h00min do dia 23 de fevereiro de 2023. O Edital e seus anexos encontram-se à disposição dos interessados na sala da Comissão Permanente de Licitação da Prefeitura Municipal de Tabuleiro do Norte, na Rua Pe. Clicério, 4605, São Francisco, Tabuleiro do Norte/CE, a partir da publicação deste Aviso, no horário de expediente. Maiores informações através do e-mail licitacaotabuleiro@gmail.com. Irinélia Olímpio de Souza – Secretária de Educação Básica.","['A PREFEITURA MUNICIPAL DE TABULEIRO DO NORTE, ']"
01-02-2023,1,76,OUTROS,22,"ESTADO DO CEARÁ – CÂMARA MUNICIPAL DE CHORÓ - AVISO DE LICITAÇÃO. A CÂMARA MUNICIPAL DE CHORÓ, ATRAVÉS DA COMISSÃO DE LICITAÇÃO, TORNA PÚBLICO QUE FARÁ LICITAÇÃO, NA MODALIDADE TOMADA DE PREÇO, MELHOR TÉCNCIA E PREÇO SOB O Nº TP 27.01.2023/01 CMCH, CUJO OBJETO É CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS TÉCNICOS ESPECIALIZADOS DE ASSESSORIA E CONSULTORIA EM CONTABILIDADE PÚBLICA, VISANDO ATENDER DE FORMA CONTÍNUA AS EXIGÊNCIAS DA LEI FEDERAL Nº 4.320/64, LEI COMPLEMENTAR Nº 101/2000 E INSTRUÇÕES NORMATIVAS DO TRIBUNAL DE CONTAS DO ESTADO DO CEARÁ/TCE, DE INTERESSE DA CÂMARA MUNICIPAL DE CHORÓ, COM DATA DE ABERTURA PARA O DIA 06 DE MARÇO DE 2023, ÀS 09:00 HORAS NA SALA DA COMISSÃO DE LICITAÇÃO, SITUADA NA RUA ROSALINA ALVES DE ARAÚJO, 113 – ALTO DO CRUZEIRO – CEP: 63950-000 – CHORÓ/CE. INTERESSADOS PODERÃO OBTER INFORMAÇÕES NO SETOR DA COMISSÃO DE LICITAÇÃO, EM DIAS NORMAIS DE EXPEDIENTE, NO HORÁRIO DE 08:00 ÀS 12:00 HORAS. CHORÓ. 31 DE JANEIRO DE 2023. MESSIAS PEREIRA DE SOUSA - PRESIDENTE DA COMISSÃO DE LICITAÇÃO.","['ESTADO DO CEARÁ – CÂMARA MUNICIPAL DE CHORÓ - AVISO DE LICITAÇÃO', 'TOMADA DE PREÇO, MELHOR TÉCNCIA E PREÇO ', '06 DE MARÇO DE 2023, ÀS 09:00', '31 DE JANEIRO DE 2023']"
01-02-2023,1,76,OUTROS,23,"ESTADO DO CEARÁ – PREFEITURA MUNICIPAL DE GUARACIABA DO NORTE – AVISO DE CONTRATAÇÃO – TOMADA DE PREÇOS Nº TP/01/170322/SEINFRA. Termo Original: Contrato Nº 3001-2301/05 – Processo Originário: Tomada de Preços nº TP/01/170322/SEINFRA – Objeto: Contratação de empresa especializada para execução das obras de pavimentação em pedra tosca em diversas ruas do município de Guaraciaba do Norte - Mapp 1300 – Contratada: PL Construções E Serviços EIRELI, CNPJ nº 33.056.057/0001-61 – Valor: R$ 520.416,48 (Quinhentos e vinte mil quatrocentos e dezesseis reais e quarenta e oito centavos) – Data da Assinatura do Contrato: 30/01/2023 – Vigência: 30/01/2023 à 30/07/2023 – Fundamentação Legal: Art. 54, Lei Federal nº 8.666/93 – Signatários: Antônio Edson Araújo Pires (CONTRATANTE); Jaderson Sena Aufrásio (CONTRATADA). Guaraciaba do Norte - CE, 31/01/2023. Antonio Edson Araújo Pires - Ordenador de Despesas da Secretaria de Infraestrutura e Serviços Públicos.","['ESTADO DO CEARÁ – PREFEITURA MUNICIPAL DE GUARACIABA DO NORTE – AVISO DE CONTRATAÇÃO – TOMADA DE PREÇOS Nº TP/01/170322/SEINFRA', 'Guaraciaba do Norte - CE, 31/01/2023. Antonio Edson Araújo Pires - Ordenador de Despesas da Secretaria de Infraestrutura e Serviços Públicos.']"
01-02-2023,1,76,OUTROS,24,"ESTADO DO CEARÁ – PREFEITURA MUNICIPAL DE BARROQUINHA– AVISO DE LICITAÇÃO - A Prefeitura Municipal de Barroquinha/CE torna público que realizará a licitação na modalidade Tomada de Preços Nº 2023.01.30.01TP, cujo certame será regido pela Lei Federal 8.666/93 e suas alterações posteriores, Lei Complementar 123/06 e demais legislação correlata, cujo objeto é a: SERVIÇOS DE MANUTENÇAO E REPAROS NAS ESTRUTURAS DAS QUADRAS NOS DISTRITOS DE BITUPITÁ, ARARAS, LOCADADE DE CHAPADA E NO BAIRRO CAMPO DO EDIMÁRIO NA SEDE DO MUNICÍPIO DE BARROQUINHA-CE, DE INTERESSE DA SECRETARIA MUNICIPAL DE JUVENTUDE ESPORTE E LAZER. DATA DE REALIZAÇÃO: 16 de fevereiro de 2023. HORÁRIO DE INÍCIO DA SESSÃO: 09:00hrs. Formulação de consultas e obtenção do edital: ENDEREÇO: Rua Lívio Veras Rocha, 549, Centro, Barroquinha-CE CEP: 62.410-000. HORÁRIO DE ATENDIMENTO: segunda à sexta-feira, de 08h00min às 12h00min Barroquinha/CE, FRANCISCO CLOVIS LINS LIMA Presidente da CPL.","['ESTADO DO CEARÁ – PREFEITURA MUNICIPAL DE BARROQUINHA– AVISO DE LICITAÇÃO - ', 'Nº 2023.01.30.01TP', 'SERVIÇOS DE MANUTENÇAO E REPAROS NAS ESTRUTURAS DAS QUADRAS NOS DISTRITOS DE BITUPITÁ, ARARAS, LOCADADE DE CHAPADA E NO BAIRRO CAMPO DO EDIMÁRIO NA SEDE DO MUNICÍPIO DE BARROQUINHA-CE, DE INTERESSE DA SECRETARIA MUNICIPAL DE JUVENTUDE ESPORTE E LAZER.', ' 16 de fevereiro de 2023.', '09:00hrs. Formulação de consultas e obtenção do edital: ENDEREÇO:', 'HORÁRIO DE ATENDIMENTO', 'FRANCISCO CLOVIS LINS LIMA']"
